0.940135,0.059865,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.932668,0.067332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.935028,0.064972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.932424,0.067576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.929016,0.070984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.934814,0.065186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.936096,0.063904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.936503,0.063497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.925832,0.074168,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.934713,0.065287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
